FinalID,sch_start_B_0,sch_start_E,sch_start_E_h,sch_start_T_h,bri_start_B_0,bri_start_T_0,bri_start_T_m,cub_start_B_0,cub_start_B_1,cub_start_B_2,cub_start_B_3,sch_final_B_0,sch_final_E,sch_final_E_h,sch_final_T_h,bri_final_B_0,bri_final_T_0,bri_final_T_m,cub_final_B_0,cub_final_B_1,cub_final_B_2,cub_final_B_3,Est_Tpk,Max_response,sch_R_Squared,sch_AICc,sch_BIC,bri_R_Squared,bri_AICc,bri_BIC,cub_R_Squared,cub_AICc,cub_BIC,sch_delta_AICc,bri_delta_AICc,cub_delta_AICc,sch_Wi_AICc,bri_Wi_AICc,cub_Wi_AICc,Number_Of_Data_Points,Points_Before_Peak,Points_After_Peak
MTD3369,0.14657855,0.66,1.15,309.09716,0.01,285.152273,309.09716,0.0,0.0,0.0,0.0,0.049589054335378684,1.199999447800002,2.707512751294285,304.8424088638527,2.867204926515596e-05,284.5809386115583,319.0682818671349,8612.908730961493,-87.25894677705494,0.29447302580717416,-0.0003310050092040235,300.14307599999995,0.79953337,0.9184205519092314,-20.462211387495515,-33.477778554109506,0.7384933204406721,-20.476485058334397,-26.23816043329489,0.9206780784051288,-20.686714102703824,-33.702281269317815,0.22450271520830967,0.21022904436942724,0.0,0.3199020939879106,0.32219334901274116,0.3579045569993483,8.0,6.0,2.0
MTD3370,0.24934733,0.66,1.15,309.17767999999995,0.01,285.18510499999996,309.17767999999995,0.0,0.0,0.0,0.0,0.35686899677191036,1.1999999977725573,2.551268267362926,305.7074904267389,0.000256754245129771,287.10297712614033,321.4762292535078,57361.458307935354,-581.7229030512669,1.9647425730856443,-0.002209861110654817,303.12760799999995,5.997366,0.9468334927981981,11.969156867754789,-1.0464102988592021,0.8935672848689246,8.188498482186882,2.4268231072263884,0.9848104385651438,1.946595347859068,-11.068971818754923,10.02256151989572,6.2419031343278135,0.0,0.006340414339406207,0.04198335844717446,0.9516762272134195,8.0,5.0,3.0
MTD3371,0.60927874,0.66,1.15,309.130156,0.01,285.15957799999995,309.130156,0.0,0.0,0.0,0.0,0.7783545315329365,0.200000156620031,6.599982965641645,343.805112565598,0.00011821183989937677,283.8513149301184,309.8229657142115,25259.952675734115,-257.3110288485429,0.8731972852987782,-0.0009871263574315488,302.28619599999996,2.1223037000000002,0.1787271902311689,19.417414263153344,-0.7989451406254036,0.8106020186934806,-4.851619487560882,-13.013889040394943,0.9979297817977787,-22.46499504994275,-42.6813544537215,41.88240931309609,17.61337556238187,0.0,8.040542495087047e-10,0.00014970595329564257,0.9998502932426502,7.0,6.0,1.0
MTD3372,0.13618936,0.66,1.15,309.103167,0.01,285.2145275,309.103167,0.0,0.0,0.0,0.0,0.07052927306873456,1.1999997983199597,6.599999994557139,307.59072996194243,6.615284732776003e-05,286.8497126737581,316.22009980385724,20183.82915149915,-204.46175474537026,0.6899257757868743,-0.0007754587916226537,303.18864499999995,1.9562370999999998,0.9526912629422732,-11.652374321875778,-24.667941488489767,0.6591194313700472,-5.187010190684262,-10.948685565644755,0.8434427409104819,-2.078559749128912,-15.094126915742903,0.0,6.4653641311915155,9.573814572746866,0.9543899428838151,0.037652157905862516,0.00795789921032253,8.0,1.0,7.0
MTD3376,69.2,0.66,1.15,317.13032799999996,0.01,293.15,317.13032799999996,0.0,0.0,0.0,0.0,49.326264864893666,0.20000000088539932,4.342920174461887,313.97774140471444,0.0024618028721036826,273.432989263783,317.1801014254482,1962682.7226492465,-19319.88170404313,63.3693090672313,-0.06925711718067018,313.17623,70.28125,0.8821614801697841,53.82187948022571,44.61077778957059,0.9049870133936453,44.68416482953262,40.47583856154128,0.9359153783602343,48.33988238727974,39.12878069662462,9.137714650693091,0.0,3.655717557747117,0.008854548073534725,0.8538781985565757,0.13726725336988946,9.0,2.0,7.0
MTD3377,11.8,0.66,1.15,317.46475399999997,0.01,293.15,317.46475399999997,0.0,0.0,0.0,0.0,9.323165403799537,0.20000000001403945,1.113070536986279,314.42003283745134,0.009973245340501159,292.7333177002545,317.46475418389196,301994.1012569946,-2953.9961320110538,9.626935217609239,-0.010452653475837917,293.15,11.8,0.5686556526075074,14.353166629874032,5.14206493921891,-4021.7044368900174,89.41819096014191,85.20986469215057,0.8129827997113284,6.831811476058077,-2.379290214597045,7.521355153815955,82.58637948408384,0.0,0.02273888159727848,1.13921625995905e-18,0.9772611184027215,9.0,3.0,6.0
MTD3378,97.3,0.66,1.15,319.73632,1.656171931610374,280.70328677735,332.22191015647365,0.0,0.0,0.0,0.0,70.76084041050835,0.2000000000023191,5.033475308674829,314.2191388242063,,,,-1849269.265437593,17839.903609665173,-57.30038860618821,0.061281073586359515,312.54413999999997,103.4170905,0.9809372508520388,48.98532453478428,42.19566490676047,,,,0.984898985234542,46.65558273712549,39.86592310910167,2.329741797658791,,0.0,,,,10.0,1.0,9.0
MTD3379,8.0,0.66,1.15,319.69723,0.01,293.15,319.69723,0.0,0.0,0.0,0.0,7.898190724999192,0.5025378282522013,0.7600000046400247,293.1512458337137,2.7787723150241823e-05,143.22237620202114,336.3149662943607,-49189.47678003308,478.0218396767354,-1.5469382404904923,0.0016673469045321015,293.15,8.0,0.422626331398837,3.6795292041888246,-3.110130423834992,0.41489574469520063,-2.187466968277416,-5.2797116892952785,0.4802343170360217,2.628413579581899,-4.161246048441917,5.866996172466241,0.0,4.815880547859315,0.04654484111856819,0.8747291182577929,0.07872604062363889,10.0,1.0,9.0
MTD3380,18.0,0.2395674809801934,1.15,319.69723,0.01,293.15,319.69723,0.0,0.0,0.0,0.0,13.66109710940309,0.20000000577179722,1.7177248941782084,313.34096214251394,0.00025515562428595227,247.54825072358327,321.01334349794513,93338.4520555635,-919.2501418613521,3.01763402517633,-0.0033013300730632376,293.15,18.0,0.9017274323178461,17.8316363877245,11.041976759700686,0.9250608436280442,9.120952538111618,6.028707817093756,0.9296913038399441,14.483142097671609,7.693482469647792,8.710683849612883,0.0,5.36218955955999,0.011872503773289909,0.9247903323273295,0.0633371638993805,10.0,9.0,1.0
MTD3385,0.5984458,0.66,1.15,321.66522999999995,0.01,277.405218,321.66522999999995,0.0,0.0,0.0,0.0,0.44636616596271067,0.2000002203009053,3.386500042627265,317.0682015139202,1.8965515634984267e-05,270.44023440261986,321.70230584018765,834.067702453877,-8.768712031329208,0.030634713436151706,-3.554583590280901e-05,305.929934,1.0975995,0.6827168927391633,-160.52811164787585,-154.30146168879457,0.6984075522313218,-165.22504962437242,-160.39042800872,0.7013193546726265,-163.2469905606416,-157.02034060156032,4.696937976496571,0.0,1.978059063730825,0.06508917240725137,0.6814529440658773,0.25345788352687126,45.0,22.0,23.0
MTD3386,0.38106242,0.66,1.15,303.22547,0.01,280.96784959999997,303.22547,0.0,0.0,0.0,0.0,0.419118551361094,0.3621896667514624,1.0155857378022424,298.14953607579235,1.2475945405557495e-05,262.3010596631804,309.3267456752222,390.4059898180904,-4.222036953310424,0.015184352073738668,-1.8146577392960936e-05,292.17860499999995,0.49973762,0.7597047494498332,-25.974207407898724,-46.19056681167747,0.7097629086857757,-38.652399036513415,-46.81466858934748,0.7293623001860434,-25.141818875426296,-45.35817827920504,12.678191628614691,0.0,13.51058016108712,0.0017607381954884672,0.9970779631784873,0.0011612986260240699,7.0,7.0,0.0
MTD3387,0.48068884,0.66,1.15,303.34973199999996,0.01,280.9821834,303.34973199999996,0.0,0.0,0.0,0.0,0.41459806591722365,0.2772849581382082,2.477645241951289,304.8750515949969,2.160704152748692e-05,270.0417699168061,310.0698290598653,2861.72178619003,-29.683079554964635,0.10256609417043602,-0.00011804096079277965,296.14244099999996,0.67159426,0.9108458491721989,-21.50276636769987,-41.719125771478616,0.8308356637734102,-31.019240167507768,-39.18150972034183,0.9204698690391541,-22.302383001007435,-42.51874240478618,9.516473799807898,0.0,8.716857166500333,0.008401115545625183,0.9790682949312203,0.012530589523154454,7.0,4.0,3.0
MTD3388,9.5571,0.6593409195319074,1.15,293.161992,0.01,278.1617736,293.161992,0.0,0.0,0.0,0.0,7.388987319961507,0.6596713876819567,6.592924586762078,293.8792064763414,0.0006328670500009803,273.9014152042165,309.2239634327098,247615.7579732338,-2604.0922262244694,9.12506309935268,-0.010653712832807858,289.196267,21.415937,0.6411605158106862,48.041368241465456,49.35763066901475,0.6141978985860048,46.32368913691661,47.810885957578584,0.6285236937687027,48.73356652591381,50.049828953463106,1.7176791045488429,0.0,2.409877388997195,0.24582936313245934,0.5802605354428741,0.17391010142466656,20.0,7.0,13.0
MTD3389,1.1369581,0.66,1.15,304.35290599999996,0.01,277.2462286,304.35290599999996,0.0,0.0,0.0,0.0,1.8007215601540072,0.5091218345031676,6.599993404754721,301.8688497486094,0.0002829763339609919,277.86406285650065,304.3529075964896,23446.197277561612,-247.9458134927306,0.8728885121579425,-0.0010229189765647462,297.244196,4.760814,0.7291553238692774,10.244511801679563,7.50430923152571,0.8769597481815546,-4.34626292536948,-5.318081519651535,0.8176467468000509,5.1017150744972355,2.3615125043433824,14.590774727049043,0.0,9.447977999866715,0.0006722365165225079,0.9905321483033364,0.008795615180141185,13.0,4.0,9.0
MTD3390,3.0258055,0.6829937532637353,1.15,302.90081,0.01,277.25237649999997,302.90081,0.0,0.0,0.0,0.0,2.6630749180445443,0.2739186004987075,6.829935943648699,300.13863744768776,0.00021658199972821333,273.0366857802175,302.90081255993766,31426.64010603776,-330.3010842307596,1.1564268949630918,-0.0013485989155988618,291.91986299999996,4.7603583,0.7999655056466134,-5.091635219056384,-6.979850345039795,0.8451343694226748,-12.719127411500578,-13.201955422654803,0.8114487629456157,-5.919315763350346,-7.807530889333757,7.627492192444194,0.0,6.799811648150232,0.020906283433502416,0.9474705481816722,0.03162316838482529,14.0,8.0,6.0
MTD3391,0.58114445,0.6746388532313171,1.15,298.812529,0.01,277.2470035,298.812529,0.0,0.0,0.0,0.0,1.0515657143399741,1.1999999991418062,4.535023391721662,293.26876699809344,0.0002456639727858002,278.33695922997714,298.8127974725925,52359.618100420485,-551.9379251492711,1.938291425708997,-0.0022676263667258025,290.01831699999997,3.6708065999999997,0.8613326628293505,-8.67102912750309,-11.411231697656943,0.7312063450391666,-4.400101908062252,-5.371920502344308,0.851885305389285,-7.814210433940133,-10.554413004093986,0.0,4.270927219440837,0.8568186935629569,0.5650565302476015,0.06678390911116434,0.3681595606412341,13.0,8.0,5.0
MTD3392,0.7912710000000001,0.66,1.15,304.31051099999996,1.3387675765276124,271.62481122765917,307.5648192367765,0.0,0.0,0.0,0.0,0.6069383827165762,1.08602742030052,4.409251505761099,296.8463068702024,,,,15156.763021194136,-160.16636985364605,0.5635435842490701,-0.0006601599152062896,295.034245,3.1162755,0.9046173264356763,-22.724787512053545,-24.613002638036953,,,,0.8796088784037137,-19.464903666315408,-21.353118792298815,0.0,,3.2598838457381376,,,,14.0,5.0,9.0
MTD3393,2.46063,0.66,1.15,301.835083,0.8761989805842609,281.7118927528606,302.9710030245014,0.0,0.0,0.0,0.0,2.318019971062022,0.7509517081504948,2.6682177620497862,293.29740356171374,,,,1652.2981904324115,-23.539653394525413,0.10358454699465397,-0.00014488862516979598,289.017403,3.7204723,0.7604156680292319,1.907257590379488,-1.867401524754225,,,,0.8948357521156474,-7.97332734714193,-11.747986462275643,9.880584937521418,,0.0,,,,12.0,10.0,2.0
MTD3394,1.7716535,0.66,1.15,308.01279,0.01,277.18951699999997,308.01279,0.0,0.0,0.0,0.0,1.067950091577928,1.0908198785175731,2.4139920167651607,295.2795314024563,0.00014609068946055243,276.7478319425419,308.01283778196284,5042.185428414175,-55.20391045697283,0.20050051891451415,-0.00024160573833254182,295.27952799999997,3.6909449999999997,0.8962708973970553,-18.03334630400146,-19.20114549959262,0.8697521963631535,-18.43668662683462,-18.494354205346177,0.9017736947901596,-18.850976276188938,-20.018775471780096,0.8176299721874791,0.4142896493543162,0.0,0.26820597981403466,0.3281351046894163,0.40365891549654914,15.0,11.0,4.0
MTD3395,0.676429,0.5258839196334371,1.15,303.951416,0.01,279.25421129999995,303.951416,0.0,0.0,0.0,0.0,0.8792135511622129,0.7379797303813203,5.258838704065849,298.71115882149246,0.00014933876042409674,278.08065228535895,303.95141935486953,25797.87807435479,-269.96834772780903,0.9410511095823495,-0.0010925999946036003,297.287691,3.3786426,0.70680295544659,0.6459427395208062,-3.128716375612907,0.6104585395722855,-0.6588379958519717,-2.20411804648797,0.7239692153906445,-0.07804716516190968,-3.8527062802956227,1.3047807353727778,0.0,0.580790830690062,0.22955171432518617,0.4407680205534358,0.32968026512137805,12.0,8.0,4.0
MTD3396,0.9044943999999999,0.66,1.15,303.20181299999996,0.01,277.22599299999996,303.20181299999996,0.0,0.0,0.0,0.0,0.7121528305648771,0.8058846204722607,6.599990898116162,300.7446544301721,0.00020262619461231587,279.33836970740305,303.20196832863246,36415.61331140824,-379.63351985192986,1.3182926359636837,-0.0015247964433173133,299.40216,3.09691,0.8400398322679847,-7.949971741267559,-9.83818686725097,0.7994931264011973,-8.831484443364255,-9.31431245451848,0.8655869544279606,-10.386074556128504,-12.274289682111915,2.436102814860945,1.5545901127642487,0.0,0.16850687504400366,0.2618398091877242,0.5696533157682722,14.0,5.0,9.0
MTD3403,63.84405,0.7668242176131906,1.15,317.84836399999995,0.3972818137143571,281.5472867555784,320.5464695752038,0.0,0.0,0.0,0.0,56.58062470009723,0.432755513213469,2.8368605910312388,296.20483752058743,,,,-258672.92173408985,2593.2845387151065,-8.649191539680682,0.009598216931635208,292.35675799999996,80.89202,0.9830260789931442,42.32389266902579,33.11279097837067,,,,0.9505549075785653,51.946554988224406,42.735453297569286,0.0,,9.622662319198618,,,,9.0,7.0,2.0
MTD3404,1.2147896,0.66,1.15,317.776797,0.01,278.17535699999996,317.776797,0.0,0.0,0.0,0.0,1.4261545655207102,0.20000306162576076,0.760000000498137,298.46973253092904,2.5308457194116147e-06,0.9405831897053828,319.773625116202,3273.1496443005467,-33.01497513515151,0.11098188180883896,-0.0001242962178273079,278.17535699999996,1.6583465,0.2851555848494468,-1.7079602521206034,-10.919061942775725,0.4120148596782135,-10.666229428407796,-14.874555696399138,0.6405683330309331,-7.895827782469201,-17.106929473124325,8.958269176287192,0.0,2.7704016459385947,0.008991023133009137,0.7926337316288585,0.19837524523813233,9.0,5.0,4.0
MTD3405,6.123399299999999,0.7873780741103348,1.15,307.988562,0.01,278.2835626,307.988562,0.0,0.0,0.0,0.0,8.118327423852202,1.199999983635034,2.0908455125581065,290.2807544295421,0.0004732218546777421,272.1290289241501,308.0351198020254,-5881.864728996436,46.34934682858528,-0.1102532423783925,7.073063598021965e-05,287.96069,14.233773000000001,0.8574480929320599,34.928350461698,14.711991057919258,0.769561670660498,24.29029003190358,16.128020479069523,0.8948168497828525,32.800328936198696,12.58396953241995,10.638060429794422,0.0,8.510038904295115,0.004805757518664261,0.9812672975925585,0.013926944888777057,7.0,5.0,2.0
MTD3406,0.07090335,0.66,1.15,308.18856999999997,0.01,278.46938839999996,308.18856999999997,0.0,0.0,0.0,0.0,0.16669500516825156,0.2000027197291694,0.7600000000428502,302.1984528186166,5.050712488020101e-07,126.73472843711303,308.1886269697643,1500.6567229533218,-15.244958664601365,0.051595717639214674,-5.817109995140503e-05,278.46938839999996,0.2756034,-0.19073729503934644,-9.142091831938025,-29.35845123571677,-0.8003314146724756,-20.248305297923856,-28.410574850757918,0.6968433995157853,-18.71864108436796,-38.935000488146706,11.106213465985832,0.0,1.5296642135558969,0.0026376041390063485,0.6806020097686724,0.31676038609232143,7.0,7.0,0.0
MTD3407,15.279113,0.66,1.15,313.33754999999996,0.01,278.18070969999997,313.33754999999996,0.0,0.0,0.0,0.0,9.615001027331573,0.8586476060037247,3.866561893465149,302.18241031864244,0.00127632963172466,275.7348180349849,313.35679310088227,81939.85676029841,-866.6437251567032,3.0483144219794305,-0.0035650927160956526,297.64528299999995,52.364433,0.9418315394626685,43.07864435606012,30.063077189446126,0.6160094662187836,48.84350788664905,43.08183251168856,0.7426391766996343,54.97573067018596,41.96016350357197,0.0,5.764863530588933,11.897086314125843,0.9446366754478941,0.052898163290024176,0.002465161262081696,8.0,6.0,2.0
MTD3408,2.9442772999999995,0.66,1.15,313.116442,0.01,278.1720985,313.116442,0.0,0.0,0.0,0.0,2.1953084168322357,0.20000000155411368,5.144943587121059,309.9632882225731,0.0001028641796234549,268.74380369003507,313.29052466076985,3817.5956142420823,-40.986155662794594,0.14623863095292203,-0.00017332159949637644,298.108527,3.2924821000000004,0.7995508229036351,8.373449526081167,-4.642117640532824,0.8663885484940805,-4.2048818992913155,-9.966557274251809,0.7764759385384374,9.245116182131648,-3.770450984482343,12.578331425372482,0.0,13.449998081422963,0.001850650870623532,0.9969524860049961,0.0011968631243802527,8.0,3.0,5.0
MTD3409,40.487835,0.66,1.15,307.088515,0.01,288.13041699999997,307.088515,0.0,0.0,0.0,0.0,28.927771936281346,0.47669979950404656,1.1536389154585007,307.08598357449046,0.0025822646659417964,278.9606127928631,315.77336606206194,-523435.0313876507,5238.159163329741,-17.470671134245034,0.019422574727369305,307.08597999999995,71.83991,0.6496808348842806,95.82170739811555,97.13796982566484,0.6826177106243361,90.6802880950774,92.16748491573938,0.7608164710789426,88.18943782600218,89.50570025355147,7.632269572113373,2.4908502690752243,0.0,0.01680576845046881,0.21973710161948745,0.7634571299300437,20.0,15.0,5.0
MTD3410,8.789491,0.66,1.15,307.13163599999996,0.01,288.13599,307.13163599999996,0.0,0.0,0.0,0.0,5.604740396624611,0.3347173082107124,5.672357032289571,361.9388239349671,0.0001135802064584951,274.2465230405438,499.9999994166584,43332.54795492258,-436.7815340864142,1.4658797458995403,-0.0016375805717396608,307.13018,16.673208,0.8707656086253509,16.582507762676766,18.902262404171143,0.8699242770467019,13.772690943406957,15.916015696457563,0.8812338360975329,14.639670339495808,16.959424980990185,2.809816819269809,0.0,0.8669793960888512,0.12958667035291946,0.5280855705698644,0.3423277590772162,23.0,2.0,21.0
MTD3415,0.6799163,0.66,1.15,311.40653999999995,0.01,283.16245299999997,311.40653999999995,0.0,0.0,0.0,0.0,0.5806736773176561,0.3231779729282987,6.445485022543912,487.00690087620325,1.0325731196824898e-05,271.05543437407687,499.9999874951636,-8351.967884835267,84.83830559680084,-0.2872136631371497,0.00032410210071117686,310.758967,2.4407252999999995,0.4638024780747738,-35.05613627685839,-32.44918411336135,0.4269589255543931,-36.36648440143396,-34.03232291039012,0.5691742813431572,-40.307311340402094,-37.70035917690505,5.251175063543705,3.9408269389681365,0.0,0.059743706062013735,0.11503517022797584,0.8252211237100106,24.0,21.0,3.0
MTD3416,3.1823203999999996,0.5051319151552413,1.15,313.171976,0.01,283.17197799999997,313.171976,0.0,0.0,0.0,0.0,4.117723751505832,0.6451621552557929,1.4723125738278626,298.14843000000326,0.00019798070827387341,267.7752543023302,313.6726019999017,-12144.02749800386,116.70712639728607,-0.37243414694475757,0.0003947482966134257,298.14842999999996,8.254144,0.908659312657791,-27.925691419457806,-24.798067172133784,0.7102601510915685,-0.7254792480804104,1.9579012750749456,0.9246532213132052,-32.930565579503174,-29.802941332179152,5.004874160045368,32.20508633142276,0.0,0.07568750105103406,9.388001281392234e-08,0.9243124050689532,26.0,13.0,13.0
MTD3417,4.226519000000001,0.66,1.15,313.171976,0.01,283.17197799999997,313.171976,0.0,0.0,0.0,0.0,6.080324854869425,0.6165597636701021,1.3570498444117343,303.187676000121,0.0005923393788630001,277.92544047216074,315.5573250437163,-3269.7265681493923,22.61162380293522,-0.041633159582506955,9.21329403148664e-06,303.18767599999995,16.906076000000002,0.9234216184656188,6.629333054383398,9.756957301707422,0.9381088113440476,-1.7208814995119388,0.9624990236434172,0.9684321964835736,-16.41127119176652,-13.283646944442497,23.04060424614992,14.69038969225458,0.0,9.92000113447825e-06,0.0006452645015169036,0.9993448154973487,26.0,20.0,6.0
MTD3418,3.8287294000000003,0.66,1.15,313.171976,0.01,283.12488199999996,313.171976,0.0,0.0,0.0,0.0,6.811611809275216,0.6354240959723848,1.6107156220449994,307.1908170057411,0.001015342480194973,281.35030953657866,317.11669044630673,40453.0723843299,-422.39372487602816,1.4658773349003453,-0.0016903737081099533,307.190817,27.298341999999998,0.9575007481756004,27.91862205269392,31.04624630001794,0.9804305635826679,4.941314526216258,7.6246950493716135,0.9830226295443512,4.060887788124699,7.188512035448723,23.85773426456922,0.8804267380915594,0.0,4.0131181882398315e-06,0.39168855695682336,0.6083074299249884,26.0,5.0,21.0
MTD3419,6.3391807,0.66,1.15,272.23662029999997,0.01,258.962784,272.23662029999997,0.0,0.0,0.0,0.0,15.998454809034154,0.4122870404493782,5.034189353168727,466.35339893145,0.0008829212798649962,258.0536269590323,276.60240710648674,50399.146624131114,-581.1471563868214,2.2308472836586524,-0.0028507250029290716,271.22507149999996,9.039708899999999,0.4501609229795276,46.457640180947436,51.65131183152433,0.5821874669262341,33.774979244454116,37.88046025511406,0.5834621665376882,36.184651080974945,41.37832273155184,12.68266093649332,0.0,2.409671836520829,0.0013537857908830291,0.7683423680590827,0.23030384615003408,37.0,9.0,28.0
MTD3420,5.6638227,0.66,1.15,272.98585232,0.01,259.480929,272.98585232,0.0,0.0,0.0,0.0,14.882291893746356,0.4867468308205806,5.294321539249454,331.1413778142019,0.0007587442155120181,259.30966870899454,277.1631604687964,141443.95965379808,-1602.2276985919602,6.047407383756979,-0.007605162481900352,270.86329859999995,8.3958261,0.42015133956112605,38.65589042469607,43.9941138514804,0.5268846393023514,28.419391786524194,32.626267912762174,0.5437857367672319,29.543316971928277,34.88154039871261,10.236498638171874,0.0,1.123925185404083,0.0037983546869600803,0.6344873277570235,0.36171431755601624,38.0,8.0,30.0
MTD3425,3.5911436,0.66,1.15,312.47374199999996,1.5625430042392212,276.0666204164683,308.1746077575859,0.0,0.0,0.0,0.0,6.66024132217767,0.6712326440060548,1.272694284414881,293.39714218041547,,,,-5835.54732011024,54.29668220425514,-0.16646295452385929,0.00016800001367221206,293.39708199999995,12.490478,0.5472942095534286,250.09682992752127,265.5171251311919,,,,0.5328480906169965,261.3737548933825,276.7940500970532,0.0,,11.276924965861241,,,,359.0,268.0,91.0
MTD3427,0.24513467,0.66,1.15,301.140719,0.01,283.748367,301.140719,0.0,0.0,0.0,0.0,0.31389037417256394,0.916117522939097,0.9329666669488011,301.140719,1.6423182220936635e-05,280.62905574354,499.9999998661674,-2038.5647155396057,21.14972693817562,-0.0733270049992199,8.497989723088052e-05,301.140719,1.4710126000000001,0.9891281198571723,-56.08688636413276,-61.16197193960594,0.9850739810017071,-57.838792531656395,-60.073678141832715,0.9915785284836134,-58.89623218909437,-63.97131776456755,2.8093458249616106,1.0574396574379747,0.0,0.13377288216021552,0.3212104566448487,0.5450166611949357,11.0,2.0,9.0
MTD3428,0.41442147,0.66,1.15,304.89802799999995,0.01,288.154094,304.89802799999995,0.0,0.0,0.0,0.0,0.25485181656494943,0.5313861029109154,5.002650664224648,384.03886067517107,1.1511314874647637e-05,281.5620964356763,499.9999995981663,-982.2424000823203,10.462977550851342,-0.03718986768313788,4.412183100913461e-05,304.288931,1.2076261000000001,0.9601835833852896,-80.32581024014071,-80.87181898754523,0.9336440894387522,-75.79011734265748,-75.47235117593814,0.9623252198314995,-81.2104245673314,-81.75643331473592,0.8846143271906897,5.42030722467392,0.0,0.375964073626247,0.03892540573672634,0.5851105206370266,16.0,2.0,14.0
MTD3429,4.3422730000000005,0.66,1.15,305.67873599999996,0.01,285.83199299999995,305.67873599999996,0.0,0.0,0.0,0.0,4.624901232380149,0.20000000014497465,2.457742227710498,303.9193557442367,0.00023293759797185138,269.4124894308046,306.77498154813765,36887.680739003656,-379.92461923233526,1.304183558859063,-0.0014918951855819533,296.368391,6.5900383,0.47203890067034504,-5.690418891913481,-3.0834667284164343,0.5070378538264637,-10.241847257682842,-7.907685766639004,0.4965425298104692,-6.830979657472977,-4.22402749397593,4.551428365769361,0.0,3.4108676002098655,0.07997676246446861,0.7785633062203855,0.14145993131514575,24.0,10.0,14.0
MTD3430,5.7471266,0.66,1.15,308.284098,0.01,288.59061299999996,308.284098,0.0,0.0,0.0,0.0,2.5677156702424906,0.5811298010071727,1.3227964010272175,303.22662802852363,0.0002730925328800167,279.2372974657135,313.0831015109392,7307.901360107747,-78.24348156905253,0.2779924967402305,-0.00032770433388966874,303.226628,8.773947,0.20277204745848054,37.33359826201185,41.891057079306336,0.2036148225679455,34.697709235038175,38.35964571254106,0.20359978227468134,37.29931767899929,41.85677649629378,2.635889026973672,0.0,2.601608443961112,0.17382166597561582,0.6493516340144554,0.17682670000992873,33.0,18.0,15.0
MTD3431,0.72914773,0.66,1.15,325.07737599999996,0.01,289.977217,325.07737599999996,0.0,0.0,0.0,0.0,0.48070393862239963,0.5775297269154103,1.38787082500408,319.7393155839277,8.006964388458537e-05,286.315487202362,335.7129615005778,5416.200885519987,-53.90157292705679,0.17841797345858462,-0.00019635396811208743,319.22966599999995,3.6329762999999997,0.9967894911595471,-54.40629112474496,-58.180950239878676,0.9756532100357557,-34.808929999029125,-36.35421004966513,0.9959354394426129,-51.57577682869056,-55.35043594382427,0.0,19.597361125715835,2.830514296054403,0.8045578663657501,4.467292477314014e-05,0.1953974607094767,12.0,10.0,2.0
MTD3432,1.6319491000000002,0.66,1.15,318.28873699999997,0.01,284.649542,318.28873699999997,0.0,0.0,0.0,0.0,1.4401212678274695,0.20000000021094094,1.645026441691107,310.8323404815872,3.4618650120519566e-05,256.2210664256797,318.659619164247,3152.905782786184,-32.335965039805984,0.11050769821063258,-0.0001257712661744167,299.337878,1.9515193,0.9083218370351501,2.154975847106737,-18.06138355667201,0.9985031075849513,-40.64927500923086,-48.811544562064924,0.9756267778680101,-7.118618127627471,-27.334977531406217,42.8042508563376,0.0,33.53065688160339,5.07195045583165e-10,0.9999999471435689,5.2349236008195305e-08,7.0,3.0,4.0
MTD3433,12.545444999999999,0.66,1.15,301.699072,0.01,278.8303613,301.699072,0.0,0.0,0.0,0.0,16.305106434944953,0.5982587194124697,1.217109394092372,296.30516267606424,0.0009433176015239785,271.77164294228174,308.48555211296804,47638.745496588264,-505.44556608917475,1.7845087884903619,-0.002095836961987955,296.128113,24.736867999999998,0.996440592942243,1.7999942934977202,-11.21557287311627,0.98961737745335,1.0309771638764733,-4.73069821108402,0.9950202857158296,4.486222633914986,-8.529344532699005,0.7690171296212469,0.0,3.4552454700385127,0.36631059298608365,0.538070801636653,0.0956186053772633,8.0,6.0,2.0
MTD3434,14.732098,0.66,1.15,305.19138,0.01,278.90887599999996,305.19138,0.0,0.0,0.0,0.0,16.336239162031255,0.5333303449419102,1.0058462340335563,293.35598400000003,0.0005258459738656721,266.00940540665175,309.88572544576886,-9053.82068530628,84.12069286236654,-0.257406222137917,0.00025927762791481534,293.355984,17.448467,0.9788024062903462,-0.8137904670549112,-10.024892157710033,0.9567657723361068,-1.599087108647308,-5.8074133766386495,0.9900431552259386,-7.614437420926684,-16.825539111581804,6.800646953871773,6.015350312279376,0.0,0.03081218598328515,0.04562968909630978,0.923558124920405,9.0,1.0,8.0
MTD3435,16.375267,0.66,1.15,308.80891599999995,0.01,280.82441839999996,308.80891599999995,0.0,0.0,0.0,0.0,15.80415580378909,0.527487714641999,0.934504090604058,308.80891599999995,0.0009060869040870717,275.705723901542,335.22677766282777,-28408.957854013268,280.8217472555144,-0.927510070356256,0.0010250666666764066,308.80891599999995,48.358208000000005,0.974299378456359,32.6369751016824,19.62140793506841,0.9944892496191874,10.985126752122593,5.2234513771621,0.9976136534356099,13.622962190143124,0.6073950235291319,21.65184834955981,0.0,2.637835438020531,1.568310083951389e-05,0.7889892128221522,0.2109951040770084,8.0,3.0,5.0
